oylik_daromad,oylik_xarajat,qarz_miqdori,kredit_oylik_tolovi,biznes_yoshi,kech_tolovlar,soliq_qarzi,soha,hudud,naqd_ulushi,mavsumiylik,xodimlar_soni,import_bogliq,valyuta_kurs_xavfi,risk_score,bankrot
287868426,181930051,59095561,377832,1,2,0,Ishlab chiqarish,Toshkent,0.64,0,14,1,0.54,32,0
45267171,33694633,3206670,26132,3,2,0,Ishlab chiqarish,Viloyat,0.43,0,108,0,0.41,26,0
154854437,96001563,73852502,539930,10,4,0,Xizmat,Viloyat,0.31,0,79,0,0.33,33,0
238458019,132024634,91969939,1002340,3,7,48077235,Ishlab chiqarish,Toshkent,0.33,1,53,0,0.21,46,1
71576080,54157922,36718633,203740,7,10,21654928,Xizmat,Viloyat,0.8,0,15,0,0.52,47,1
75633712,47890873,32191857,187298,8,6,54364420,Ishlab chiqarish,Viloyat,0.33,1,100,1,0.98,69,1
207932083,139863404,54420294,351229,4,9,0,Xizmat,Toshkent,0.55,0,91,1,0.58,26,0
24665468,22807561,1971303,12602,8,5,0,Xizmat,Toshkent,0.7,0,59,0,0.1,52,1
232873161,215562923,128861917,864607,12,3,0,Savdo,Viloyat,0.27,0,39,0,0.46,59,1
24398583,14195994,15406228,164668,0,3,0,Savdo,Viloyat,0.35,0,109,1,0.28,62,0
114145568,89273838,53491468,303512,14,5,6195364,Ishlab chiqarish,Viloyat,0.87,1,67,0,0.15,41,0
80055018,55645929,4884843,32051,3,2,0,Xizmat,Toshkent,0.75,0,111,1,0.94,24,0
159076476,128531193,1350569,12114,2,0,0,Xizmat,Viloyat,0.89,0,86,0,0.35,7,0
319078627,310386731,99476681,1129595,15,6,0,Ishlab chiqarish,Viloyat,0.38,0,104,0,0.33,69,1
12576236,12520686,8597378,92183,3,0,0,Xizmat,Toshkent,0.83,1,52,0,0.11,82,1
186316999,145402617,62289075,581130,1,7,43381057,Ishlab chiqarish,Viloyat,0.75,0,3,1,0.63,57,0
179611812,136823341,15010933,120421,0,8,0,Xizmat,Viloyat,0.93,0,32,0,0.45,31,0
89527021,72600523,5890975,55984,11,2,22579797,Savdo,Viloyat,0.65,0,9,1,0.82,45,0
92744796,53873019,33830755,321122,10,10,24208772,Xizmat,Viloyat,0.57,0,10,1,0.53,41,0
185449646,181457517,16751354,142420,12,7,31212625,Xizmat,Toshkent,0.76,1,82,1,0.86,98,1
155869523,125300252,107260999,1102927,3,7,57509813,Xizmat,Viloyat,0.3,0,23,0,0.02,71,1
192678194,154429397,34808508,224863,15,5,0,Savdo,Toshkent,0.82,1,118,0,0.34,20,0
208693032,152219466,44365125,378109,15,2,0,Savdo,Viloyat,0.89,0,52,0,0.31,17,0
260237168,227063974,64477379,716435,7,5,11366540,Savdo,Toshkent,0.68,1,53,1,0.92,48,0
404481100,297034249,117971667,1105429,7,6,18685249,Ishlab chiqarish,Viloyat,0.37,0,98,0,0.06,39,1
200211135,123267735,43565047,250488,4,3,59630455,Xizmat,Toshkent,0.88,1,5,0,0.54,28,0
277423248,222773553,93657485,940265,3,7,38662499,Ishlab chiqarish,Toshkent,0.32,1,43,0,0.44,46,0
216620210,187088636,80124802,496555,5,8,19097227,Ishlab chiqarish,Toshkent,0.49,1,40,0,0.46,39,0
157414533,149125659,50631616,493791,9,0,20930819,Xizmat,Viloyat,0.36,0,70,0,0.29,43,1
249453841,179159927,39221793,208934,7,1,47543515,Ishlab chiqarish,Toshkent,0.76,0,13,0,0.47,21,0
11100651,8489893,5289256,34563,0,1,0,Xizmat,Toshkent,0.44,0,88,1,0.5,54,0
68196449,40812629,21014162,144940,0,0,0,Ishlab chiqarish,Viloyat,0.53,0,92,1,0.52,28,0
102309247,88983679,45101566,482542,13,0,12906762,Ishlab chiqarish,Viloyat,0.41,1,39,0,0.38,38,0
17073926,10944321,10369740,86241,7,7,0,Xizmat,Toshkent,0.58,1,50,0,0.24,34,0
329929666,229196298,107834424,1048529,9,0,50890933,Ishlab chiqarish,Viloyat,0.92,0,103,0,0.18,17,0
329492952,265390168,196058255,2322251,8,9,0,Savdo,Toshkent,0.4,1,98,1,0.57,43,0
107093215,80187219,8272663,54904,8,4,37795372,Xizmat,Viloyat,0.58,0,56,1,0.27,26,0
18932295,19322389,423122,2379,9,8,0,Savdo,Viloyat,0.91,0,107,1,0.33,94,1
386185146,355542980,210501979,1245876,12,1,5609507,Ishlab chiqarish,Viloyat,0.4,0,40,1,0.58,59,1
52417525,31401476,13933346,124143,13,6,35231105,Savdo,Viloyat,0.77,0,103,0,0.36,37,0
11951583,11411209,1440822,9096,7,7,24418377,Savdo,Viloyat,0.68,0,11,0,0.41,87,1
81410058,67330509,12068307,126340,3,3,0,Savdo,Toshkent,0.45,1,35,1,0.8,35,0
139977009,134284372,79469782,600698,0,10,50349544,Savdo,Toshkent,0.45,0,59,1,0.34,92,1
203160634,172654758,121713236,625947,4,7,0,Savdo,Toshkent,0.3,1,6,0,0.37,52,0
282086808,281994645,170708362,1623043,5,6,9620712,Ishlab chiqarish,Viloyat,0.57,1,67,1,0.48,100,1
134521974,124514817,71591471,540897,10,7,0,Xizmat,Viloyat,0.48,0,120,0,0.39,56,1
208931390,196294016,70662223,506048,1,4,1602170,Savdo,Viloyat,0.65,0,27,0,0.49,49,0
165306079,133276091,39260768,272174,13,2,0,Savdo,Viloyat,0.84,1,51,0,0.17,17,0
123757570,87697048,6854367,80301,3,10,41963098,Ishlab chiqarish,Viloyat,0.84,0,15,0,0.27,45,0
395954883,224113331,209320985,2480171,2,1,4027191,Ishlab chiqarish,Toshkent,0.55,0,35,0,0.18,23,0
419447047,418271072,134504936,1030574,10,5,0,Ishlab chiqarish,Toshkent,0.56,1,110,0,0.26,78,0
206118237,164046814,88622383,1041980,3,3,59177481,Savdo,Viloyat,0.9,1,116,0,0.38,47,0
124272845,69295089,72445920,786098,4,8,0,Xizmat,Viloyat,0.64,0,107,0,0.14,37,0
276742480,270800323,35333661,406566,3,6,59438571,Ishlab chiqarish,Toshkent,0.73,1,41,0,0.47,78,1
276808486,284311662,176840542,2170564,4,9,26882204,Ishlab chiqarish,Toshkent,0.73,1,88,1,0.34,100,1
156336161,116325330,104127392,524051,15,3,0,Xizmat,Viloyat,0.62,1,49,0,0.19,31,0
166884238,124590240,22409656,237981,15,9,10871845,Xizmat,Viloyat,0.91,0,4,0,0.33,29,0
96126512,91212566,2092906,11638,12,1,14138303,Ishlab chiqarish,Toshkent,0.3,1,40,1,0.3,68,1
110913484,76570085,75774274,634744,11,2,0,Xizmat,Toshkent,0.49,1,4,0,0.19,35,0
241727693,155122303,24465543,240304,11,6,0,Savdo,Toshkent,0.3,1,59,1,0.77,42,0
21089381,16119877,3952178,29204,0,6,0,Xizmat,Toshkent,0.58,0,98,0,0.32,44,0
147674897,98424825,89909977,583271,8,9,0,Savdo,Toshkent,0.74,0,103,1,0.75,52,0
260585183,196780777,7471800,73317,9,7,32230541,Ishlab chiqarish,Toshkent,0.39,1,8,1,0.99,56,1
231040264,230975735,66745258,398673,10,0,0,Xizmat,Toshkent,0.63,0,40,0,0.54,50,1
92597720,58504673,16765796,153967,12,8,0,Xizmat,Viloyat,0.7,0,79,1,0.49,25,0
27401148,27017808,13611143,144134,14,3,45580069,Savdo,Viloyat,0.86,1,65,0,0.11,100,1
180285216,142632975,97191901,1059155,9,5,45896401,Ishlab chiqarish,Viloyat,0.88,1,91,0,0.16,47,0
8261727,6078544,2422600,19002,15,6,32341721,Xizmat,Viloyat,0.42,1,61,0,0.27,54,0
126706397,86351411,85984008,581867,7,9,48197923,Savdo,Toshkent,0.43,1,56,0,0.25,57,0
76056884,64282140,3640130,20127,10,7,0,Ishlab chiqarish,Toshkent,0.91,1,117,1,0.79,30,0
253679794,192345926,17381896,126748,2,5,0,Ishlab chiqarish,Toshkent,0.29,1,80,0,0.19,34,0
130491151,96603623,74902532,784761,2,5,32253712,Ishlab chiqarish,Viloyat,0.84,0,44,0,0.25,53,0
24928562,21876835,9278959,78362,4,8,59469164,Ishlab chiqarish,Toshkent,0.58,1,32,0,0.46,64,1
123157627,85521675,80479964,563167,3,9,0,Xizmat,Toshkent,0.63,1,120,0,0.01,40,0
92165703,93641475,26698064,187091,15,3,0,Xizmat,Viloyat,0.66,0,48,0,0.05,77,1
57552791,46726804,4482119,24821,15,0,0,Savdo,Viloyat,0.52,1,32,0,0.45,12,1
185189759,169791057,125293904,789681,15,9,0,Ishlab chiqarish,Toshkent,0.52,0,6,1,0.49,63,0
98638650,73914308,61910077,323983,15,4,0,Ishlab chiqarish,Toshkent,0.88,0,111,0,0.32,30,0
99370364,85167045,51283929,269379,12,3,0,Savdo,Toshkent,0.84,1,28,0,0.14,34,0
111105458,67024289,20045221,241530,4,4,18343977,Savdo,Viloyat,0.84,0,21,0,0.15,33,0
163713322,117391858,65600934,529229,14,8,46918560,Xizmat,Viloyat,0.57,0,42,0,0.4,43,0
262638146,254744515,62235925,749422,1,2,9477263,Savdo,Toshkent,0.28,0,44,0,0.52,68,1
210873699,198695287,66217474,492973,11,3,24944088,Savdo,Toshkent,0.78,0,15,1,0.31,51,1
150008150,142563197,3394555,24156,13,2,45813830,Savdo,Viloyat,0.45,0,73,0,0.26,62,0
315408858,183399383,195106924,1145026,8,2,45309204,Ishlab chiqarish,Toshkent,0.46,1,29,0,0.01,47,0
20640744,18956855,7516575,60306,5,0,58858202,Savdo,Toshkent,0.52,1,64,1,0.49,53,0
112705079,104267409,64533817,753901,1,3,0,Savdo,Viloyat,0.53,0,98,1,0.34,69,0
328016625,334117410,150225780,989803,5,4,0,Ishlab chiqarish,Viloyat,0.79,1,57,0,0.32,99,1
140621511,109571583,87187883,636933,3,8,46656834,Xizmat,Viloyat,0.46,1,94,0,0.5,62,1
5325637,3377623,3107859,22318,12,9,15164867,Xizmat,Toshkent,0.52,1,43,0,0.49,55,0
158205253,162308310,69077793,484051,12,4,22184797,Xizmat,Viloyat,0.75,1,6,0,0.14,100,1
106957378,86522969,15693390,139819,13,1,0,Ishlab chiqarish,Viloyat,0.37,1,69,0,0.31,20,0
149022331,107408670,16747945,172253,9,0,52430773,Xizmat,Viloyat,0.29,1,100,1,0.55,29,0
124954359,107768325,76124035,414027,5,3,20119682,Xizmat,Toshkent,0.65,0,50,0,0.27,48,0
18709715,16160161,7367066,41732,12,1,46399950,Savdo,Toshkent,0.7,0,84,1,0.48,53,0
164271137,153431240,19804737,236145,8,10,30376417,Xizmat,Toshkent,0.9,0,12,1,0.67,56,1
50154301,34681310,11760486,116385,1,4,12037042,Ishlab chiqarish,Viloyat,0.61,1,81,0,0.28,33,0
83052111,75145927,799344,7581,5,3,36348730,Xizmat,Toshkent,0.76,1,23,0,0.2,32,0
23424698,19132430,13438827,131836,11,4,0,Xizmat,Viloyat,0.34,0,50,0,0.19,51,0
58620076,45038193,28269350,340822,6,4,20175886,Xizmat,Viloyat,0.67,1,43,0,0.3,35,0
97802592,96056367,17858687,180502,3,3,0,Savdo,Toshkent,0.65,0,67,1,0.8,84,1
131047131,115468572,87761168,1053966,15,0,0,Xizmat,Viloyat,0.6,0,104,0,0.23,31,0
95475490,94737845,16780841,91304,7,10,59446646,Xizmat,Viloyat,0.59,0,17,0,0.14,89,1
434888941,365051116,69913551,668919,14,3,33800185,Ishlab chiqarish,Toshkent,0.5,0,35,1,0.93,39,0
107163035,86440417,60008334,595007,6,2,33229589,Xizmat,Toshkent,0.26,0,99,0,0.12,40,0
213840536,200435058,68174446,688696,12,6,0,Savdo,Toshkent,0.78,1,9,0,0.3,50,1
111033556,69970013,55319065,630015,15,9,0,Ishlab chiqarish,Viloyat,0.67,1,32,0,0.4,35,0
176668382,181905436,2594315,16443,0,6,23589067,Savdo,Toshkent,0.26,1,14,1,0.52,100,1
78435313,63639433,26773675,200881,9,9,0,Xizmat,Viloyat,0.8,0,39,0,0.09,19,0
261446283,205499688,16542480,123956,9,9,41450588,Ishlab chiqarish,Toshkent,0.9,0,52,0,0.23,30,0
116610224,65110912,35944203,378229,14,0,56142286,Ishlab chiqarish,Toshkent,0.93,0,14,0,0.26,16,0
41943292,24769709,4529535,40228,10,9,3177067,Xizmat,Toshkent,0.79,1,11,0,0.48,18,0
34850613,26444832,3301808,22034,2,2,0,Xizmat,Viloyat,0.93,1,112,0,0.14,17,0
184397555,187713455,1533275,10556,5,0,0,Xizmat,Toshkent,0.34,1,69,0,0.02,78,1
215056977,152273089,56019927,320985,14,2,0,Savdo,Viloyat,0.6,0,15,1,0.72,33,0
17032768,16499457,6729022,58317,10,1,26105003,Xizmat,Viloyat,0.92,1,92,1,0.47,76,1
199818739,169567567,13405780,109905,3,4,30274297,Xizmat,Toshkent,0.74,1,79,0,0.21,24,0
217392447,199288564,15402826,141894,1,10,13726827,Xizmat,Toshkent,0.89,0,13,0,0.25,46,0
140383847,133346363,50060114,290446,2,1,0,Savdo,Toshkent,0.29,0,67,1,0.65,49,0
283858761,254692141,192082591,2395677,1,4,0,Savdo,Toshkent,0.81,0,13,0,0.01,58,0
224470390,199794064,96118109,852986,5,3,0,Ishlab chiqarish,Viloyat,0.88,0,8,0,0.31,41,1
77457240,63754460,6831988,46862,2,6,15921403,Xizmat,Viloyat,0.71,0,52,0,0.33,31,0
248952874,163424122,52784627,481535,13,3,0,Ishlab chiqarish,Toshkent,0.4,1,7,1,0.79,31,0
81388340,65981634,26015842,183710,0,2,0,Savdo,Viloyat,0.88,0,58,1,0.99,41,1
377407283,254290847,56874055,478873,9,1,0,Ishlab chiqarish,Toshkent,0.82,0,6,1,0.34,12,0
150455630,149212398,17229615,94845,0,4,0,Savdo,Viloyat,0.75,0,13,1,0.8,99,1
49835009,45056677,25233948,178045,4,5,12330957,Ishlab chiqarish,Toshkent,0.42,1,59,1,0.93,87,1
429223761,434721555,255255643,1722431,11,6,13587335,Ishlab chiqarish,Toshkent,0.51,0,25,0,0.41,100,1
126441725,127470287,76392371,584281,11,2,0,Xizmat,Viloyat,0.95,1,24,0,0.06,100,1
121521980,107769924,66750364,438146,0,6,0,Xizmat,Toshkent,0.4,0,94,0,0.18,53,1
154469159,142397315,34293734,178917,3,1,0,Ishlab chiqarish,Toshkent,0.75,1,21,0,0.3,41,0
365796919,308732779,108438768,1332267,6,7,3091350,Ishlab chiqarish,Toshkent,0.4,1,9,0,0.42,27,0
162251574,164029045,111773996,1305785,8,9,18907023,Savdo,Viloyat,0.85,1,24,1,0.88,100,1
64225917,59686348,25464253,221510,11,1,0,Ishlab chiqarish,Viloyat,0.73,1,111,0,0.24,54,0
231025951,196438884,95912435,722183,4,1,51233450,Savdo,Toshkent,0.9,1,106,1,0.83,59,0
150115341,128238835,31148468,183483,8,6,44881370,Ishlab chiqarish,Viloyat,0.67,0,73,1,0.32,48,0
368602656,323752504,235389977,2534135,5,4,56772495,Ishlab chiqarish,Toshkent,0.39,0,7,1,0.41,72,1
211862609,133264185,120952375,774259,14,9,0,Savdo,Toshkent,0.25,0,30,0,0.08,42,0
363342756,327632761,75088776,921787,6,5,0,Ishlab chiqarish,Toshkent,0.41,0,14,1,0.35,40,1
334742303,216431303,231710973,1509843,15,5,51061986,Ishlab chiqarish,Toshkent,0.79,1,9,0,0.26,54,1
246174483,170006228,130662262,1399326,4,3,0,Savdo,Toshkent,0.61,1,23,1,0.25,37,1
276023410,259453501,161684648,1239562,13,5,0,Ishlab chiqarish,Viloyat,0.74,1,119,1,0.93,73,0
21217136,16217744,10829210,71682,5,4,31310842,Xizmat,Viloyat,0.42,1,75,0,0.18,58,1
462992057,434806105,146443509,1272813,9,7,15484621,Ishlab chiqarish,Toshkent,0.63,0,8,0,0.02,48,0
272394526,192998522,51160448,321270,8,4,19633509,Ishlab chiqarish,Viloyat,0.29,0,107,0,0.3,31,0
189031241,184476328,72925419,716051,10,10,0,Savdo,Viloyat,0.69,0,29,0,0.01,79,1
61152883,61423010,13421692,167329,1,9,47673446,Xizmat,Viloyat,0.87,1,84,1,0.38,100,1
165591082,120126401,115265022,1276912,6,7,0,Xizmat,Viloyat,0.29,1,37,1,0.98,61,1
138732731,117945465,40502551,318876,8,4,33262723,Xizmat,Viloyat,0.38,0,35,0,0.53,43,0
14722532,12746947,5556329,35585,13,4,0,Xizmat,Toshkent,0.38,0,37,1,0.78,56,1
247082040,240362201,59869941,447875,0,5,0,Savdo,Toshkent,0.86,1,106,1,0.81,86,1
91079895,58052015,23373973,285035,8,6,0,Xizmat,Viloyat,0.3,1,25,0,0.38,33,0
59648004,56457489,866568,5804,3,8,0,Savdo,Toshkent,0.44,0,78,0,0.26,69,1
192861161,196232074,44924297,520489,1,8,0,Savdo,Viloyat,0.57,0,75,0,0.07,100,1
129041045,103719840,58903397,321168,3,7,5810979,Ishlab chiqarish,Toshkent,0.48,0,78,0,0.42,47,0
13546223,7899768,1213185,9909,12,7,0,Savdo,Toshkent,0.37,1,69,1,0.37,33,0
242043205,146942411,83896828,901505,6,2,0,Ishlab chiqarish,Viloyat,0.92,0,13,1,0.47,25,0
194287705,174348331,110202535,1290624,11,6,0,Ishlab chiqarish,Viloyat,0.81,1,94,1,0.57,51,1
113159945,92956075,47702226,457660,0,1,34397008,Savdo,Viloyat,0.3,0,67,1,0.42,64,1
145966131,100628118,85082015,916207,7,1,56733794,Savdo,Toshkent,0.75,0,66,0,0.36,31,0
16864988,9420212,5636148,66932,0,2,0,Xizmat,Toshkent,0.8,0,24,1,1.0,34,0
261756125,213779409,437234,4301,12,5,18587214,Savdo,Toshkent,0.27,0,101,1,0.63,42,0
111157637,104697890,51531697,502910,12,7,0,Ishlab chiqarish,Toshkent,0.86,1,24,0,0.39,60,1
150985131,133824623,32396797,279291,1,3,0,Savdo,Toshkent,0.44,0,21,1,0.77,55,1
91951089,62614612,57788358,382794,1,9,0,Ishlab chiqarish,Toshkent,0.76,0,3,1,0.47,60,1
217576142,198226992,47204720,375798,3,1,48444768,Xizmat,Toshkent,0.31,0,9,0,0.44,43,0
187040304,155643070,66927722,669791,6,10,0,Savdo,Toshkent,0.87,0,112,1,0.76,32,0
317351517,228269311,193668729,1285965,15,4,0,Ishlab chiqarish,Toshkent,0.28,0,36,0,0.13,40,0
363496688,330147396,105262538,915839,4,6,18609417,Ishlab chiqarish,Toshkent,0.62,0,64,1,0.79,52,0
72655895,50243278,44785545,272493,10,6,0,Savdo,Toshkent,0.41,1,65,1,0.83,57,1
145522455,84069488,88026135,508572,1,7,36990160,Xizmat,Toshkent,0.93,0,93,0,0.12,58,1
63366085,47519236,39261655,470628,1,2,32958509,Xizmat,Viloyat,0.63,0,21,0,0.54,59,0
231283637,205276029,65777991,343914,2,3,0,Ishlab chiqarish,Toshkent,0.27,0,65,1,0.41,42,1
64675275,37013701,33391587,285326,15,0,0,Savdo,Toshkent,0.48,0,109,1,0.93,31,0
19748374,15548600,690573,4577,4,6,17397576,Savdo,Toshkent,0.84,0,47,1,0.81,62,1
27424102,24591241,4602877,52199,2,10,15486627,Xizmat,Viloyat,0.92,0,68,1,0.88,71,1
112256327,76553791,14021676,118479,6,4,1641790,Savdo,Viloyat,0.69,1,100,0,0.12,17,0
169156906,164129361,75788167,720904,14,7,15188928,Savdo,Toshkent,0.9,1,63,1,0.66,86,1
34090985,24618726,3351678,26997,13,1,3602193,Xizmat,Toshkent,0.88,0,55,0,0.49,1,0
125045004,108252815,46333098,337231,0,3,0,Ishlab chiqarish,Viloyat,0.51,0,104,0,0.16,42,0
116869587,116703271,22863862,142121,7,2,0,Savdo,Viloyat,0.94,0,94,0,0.13,71,1
44742847,37519610,22557743,215915,11,9,19209506,Xizmat,Toshkent,0.72,1,40,1,0.65,38,0
165644476,154326425,84386588,775819,11,10,45521009,Savdo,Viloyat,0.73,0,11,1,1.0,85,1
87324688,59471537,40407439,403191,2,7,0,Savdo,Toshkent,0.78,0,57,0,0.48,38,0
368021376,283256016,149250313,1048919,13,3,0,Ishlab chiqarish,Viloyat,0.93,1,55,1,0.81,39,0
93776934,78562589,23294783,195593,11,10,14314050,Xizmat,Viloyat,0.31,0,3,0,0.18,39,1
175572154,131412991,72715713,514292,12,5,0,Xizmat,Toshkent,0.78,0,32,0,0.44,26,0
98178973,63634293,48934731,541394,8,9,0,Ishlab chiqarish,Viloyat,0.25,1,83,0,0.21,45,0
308119020,312287539,8842356,72206,0,1,0,Ishlab chiqarish,Viloyat,0.33,0,28,0,0.21,98,1
57716098,41731634,3818642,42744,4,2,0,Xizmat,Toshkent,0.51,0,46,0,0.43,17,0
66850778,47485109,42289223,445371,4,6,5266138,Xizmat,Viloyat,0.65,0,85,0,0.21,51,1
192602802,182557617,86870271,805254,2,6,0,Savdo,Toshkent,0.65,0,101,0,0.0,58,0
36249645,34084909,2028731,20470,2,1,0,Xizmat,Toshkent,0.77,0,12,1,0.89,61,1
15549769,12968381,8213739,83666,2,2,0,Xizmat,Toshkent,0.31,1,70,0,0.47,52,1
49433927,48346968,11696258,87520,5,2,0,Savdo,Toshkent,0.63,0,95,1,0.78,78,1
170200228,148339734,10538596,67224,14,6,0,Xizmat,Viloyat,0.71,1,7,0,0.42,33,0
209759602,194986328,132820841,1539552,15,4,5625341,Ishlab chiqarish,Viloyat,0.94,1,16,1,0.73,83,1
84674662,73459509,30018133,292477,2,8,43302181,Savdo,Viloyat,0.25,0,108,1,0.92,75,1
169179147,127166440,87731805,893897,10,5,33351159,Ishlab chiqarish,Toshkent,0.55,1,61,1,0.38,45,0
65002021,55399534,27486406,304775,6,2,26102191,Savdo,Toshkent,0.49,0,22,0,0.38,55,0
384658631,249392299,73840146,770358,6,6,24391048,Ishlab chiqarish,Toshkent,0.56,1,32,0,0.53,30,0
471174195,485761339,74852217,410604,5,8,32664111,Ishlab chiqarish,Toshkent,0.49,1,93,0,0.15,100,1
151475891,85616311,21038910,200120,12,2,16909096,Savdo,Toshkent,0.42,0,86,0,0.1,23,0
309256556,289456143,35938127,268332,4,9,42048092,Ishlab chiqarish,Viloyat,0.74,1,48,1,0.56,73,1
181863592,130480044,16643367,147456,8,5,0,Savdo,Viloyat,0.39,1,65,1,0.41,41,1
153440325,155611429,50990030,422571,14,5,0,Xizmat,Viloyat,0.57,0,112,0,0.25,85,1
24552713,17668467,16192670,200424,12,10,0,Xizmat,Toshkent,0.9,0,13,0,0.33,38,0
148329482,144739449,73684672,647584,10,5,59701264,Savdo,Viloyat,0.43,1,19,0,0.23,100,1
157784069,157685663,24470201,127207,2,4,0,Savdo,Viloyat,0.64,0,13,0,0.36,81,1
122722299,102595534,76989552,598363,11,8,0,Savdo,Viloyat,0.44,1,36,1,0.39,53,0
130627323,136794755,12931212,123150,2,4,0,Savdo,Toshkent,0.48,1,11,1,0.35,100,1
121404213,103714693,48582796,280878,4,10,0,Ishlab chiqarish,Viloyat,0.48,0,21,1,0.79,72,1
139883971,110388763,42974152,387294,13,6,0,Ishlab chiqarish,Viloyat,0.7,1,6,1,0.35,30,0
5359860,3998029,1838852,17539,7,2,0,Xizmat,Viloyat,0.54,1,85,0,0.03,34,0
163173641,107610926,47763886,581663,5,4,31195145,Ishlab chiqarish,Toshkent,0.57,0,65,0,0.45,22,0
124135107,74162061,33098441,171381,10,8,4848806,Ishlab chiqarish,Viloyat,0.67,0,13,0,0.14,27,0
180484483,142550872,92807942,779321,14,10,53855815,Savdo,Viloyat,0.85,0,25,1,0.68,59,0
306777563,210311326,50238711,494954,8,2,29821152,Ishlab chiqarish,Viloyat,0.26,1,102,1,0.43,43,0
42877141,37023780,27980911,277272,9,8,25890008,Xizmat,Viloyat,0.88,0,13,0,0.15,65,1
408365284,328671468,100381640,1125377,0,1,0,Ishlab chiqarish,Toshkent,0.34,1,19,1,0.34,34,0
85307616,83178448,41618092,305590,12,4,0,Xizmat,Toshkent,0.82,1,64,0,0.36,78,1
32187724,31225269,13459937,89204,3,4,10368448,Xizmat,Viloyat,0.34,0,54,0,0.28,99,1
162653030,129369943,2247358,13779,0,0,13567643,Xizmat,Toshkent,0.88,0,29,0,0.13,14,0
234916848,197655324,81255439,852523,0,1,42500954,Ishlab chiqarish,Viloyat,0.81,0,41,1,0.98,46,0
97308503,101067722,52499045,362361,4,9,0,Savdo,Toshkent,0.51,1,74,0,0.27,100,1
38533187,22279729,6047546,70983,7,5,43829516,Xizmat,Toshkent,0.76,1,87,1,0.3,29,0
52118388,48451033,24308443,212667,4,7,19615067,Xizmat,Toshkent,0.55,1,105,1,0.97,94,1
357941192,323008356,183520715,1097258,14,6,0,Ishlab chiqarish,Toshkent,0.36,1,9,0,0.47,54,1
140279538,123799542,94755783,491217,1,5,0,Xizmat,Viloyat,0.49,0,12,1,0.98,82,1
374464490,357513173,42652296,509388,9,5,0,Ishlab chiqarish,Toshkent,0.9,1,34,1,0.45,58,0
9766610,9495098,1073343,5947,6,6,54155803,Xizmat,Viloyat,0.62,1,81,1,0.44,97,1
72715402,62718516,30907312,272508,2,4,0,Xizmat,Toshkent,0.5,0,27,0,0.43,39,0
83702609,83937562,2380369,22735,3,6,13891239,Savdo,Toshkent,0.8,1,49,1,0.77,100,1
93513708,63847319,22128228,131541,6,6,23869761,Ishlab chiqarish,Viloyat,0.72,1,61,1,0.42,41,0
262948051,181508354,133167671,1053077,7,1,0,Ishlab chiqarish,Viloyat,0.35,0,95,0,0.14,32,0
200063661,200366678,23864122,200035,14,9,33743533,Ishlab chiqarish,Toshkent,0.52,0,26,0,0.27,100,1
102592090,64140252,55174245,342171,15,5,0,Ishlab chiqarish,Viloyat,0.92,1,81,1,0.32,38,0
49987430,33343354,2087097,17586,6,10,0,Xizmat,Viloyat,0.87,0,10,1,0.79,35,0
26940329,18100121,18042361,187779,13,2,0,Savdo,Viloyat,0.58,1,70,1,0.43,43,0
32623680,31840408,18477909,196439,14,0,0,Xizmat,Toshkent,0.88,0,65,0,0.17,62,1
7755686,7119478,3288459,20923,10,10,8588454,Xizmat,Viloyat,0.26,0,115,0,0.5,75,1
105257533,73267713,21677265,125065,10,6,3242479,Xizmat,Viloyat,0.81,0,83,0,0.13,19,0
157557760,125701986,90781674,774536,2,1,13681627,Ishlab chiqarish,Viloyat,0.59,1,63,1,0.99,46,0
146370812,141715466,82990060,842964,8,10,18633060,Xizmat,Toshkent,0.73,1,7,1,0.8,100,1
280328692,188501356,55682836,365769,4,2,0,Savdo,Toshkent,0.8,1,117,1,0.8,30,0
52503370,37183937,6201432,33704,13,6,5942058,Xizmat,Toshkent,0.51,1,8,1,0.31,32,0
70771668,64952829,8035447,89533,10,0,46936915,Xizmat,Viloyat,0.33,0,13,1,0.41,43,1
145299557,139686008,10677396,60926,3,10,7832724,Savdo,Toshkent,0.72,0,116,1,0.69,66,1
108597052,102360338,10264901,56350,1,8,17228332,Ishlab chiqarish,Viloyat,0.54,1,73,0,0.35,72,1
114022820,98544731,42562415,396093,5,7,53785102,Xizmat,Viloyat,0.47,1,37,0,0.28,46,0
232318345,131289727,13289364,121286,15,3,0,Ishlab chiqarish,Toshkent,0.29,0,89,1,0.8,32,0
214086170,120430666,134586625,729240,9,0,17681765,Savdo,Toshkent,0.87,0,96,1,0.39,31,0
178637265,128941184,114365034,1372348,15,0,0,Xizmat,Toshkent,0.84,1,94,0,0.19,16,0
38248964,21751664,24639397,137544,15,6,0,Savdo,Toshkent,0.27,0,10,1,0.92,66,1
395815329,364673087,81344883,996724,1,9,23865159,Ishlab chiqarish,Toshkent,0.67,1,13,0,0.13,72,1
141630188,119483934,72422888,572780,15,8,0,Ishlab chiqarish,Viloyat,0.92,0,17,0,0.17,39,0
185099350,168091221,121575259,930163,11,3,0,Savdo,Viloyat,0.45,0,7,0,0.0,56,1
38604710,24155672,438673,4661,12,2,45951030,Xizmat,Viloyat,0.55,1,13,0,0.39,27,0
138396803,109173285,33644186,344640,10,10,8011658,Savdo,Viloyat,0.58,0,59,1,0.31,34,0
